20170008,65001215
20170008,65001292
20170008,65001466
20170008,65001476
20170008,65001551
20170008,65001692
20170008,65001765
20170008,65001812
20170008,65001861
20170008,65001894
20170008,65001914
20170008,65001947
20170008,65002130
20170008,65002161
20170008,65002253
20170008,65002312
20170008,65002352
20170008,65002485
20170008,65002526
20170008,65002592
20170008,65002686
20170008,65002775
20170008,65002917
20170008,65002923
20170008,65002983
20170008,65003052
20170008,65003064
20170008,65003068
20170008,65003128
20170008,65003157
20170008,65003242
20170008,65003273
20170008,65003303
20170008,65003305
20170008,65003379
20170008,65003398
20170008,65003622
20170008,65003635
20170008,65003797
20170008,65003897
20170008,65003930
20170009,65000311
20170009,65001540
20170009,65002256
20170009,65002684
20170009,65003205
20170009,65004062
20170010,65000017
20170010,65000034
20170010,65000057
20170010,65000059
20170010,65000167
20170010,65000186
20170010,65000233
20170010,65000241
20170010,65000288
20170010,65000423
20170010,65000464
20170010,65000526
20170010,65000828
20170010,65000848
20170010,65000861
20170010,65000909
20170010,65000912
20170010,65001296
20170010,65001378
20170010,65001445
20170010,65001530
20170010,65001553
20170010,65001699
20170010,65001866
20170010,65001899
20170010,65001969
20170010,65001979
20170010,65002001
20170010,65002087
20170010,65002118
20170010,65002224
20170010,65002302
20170010,65002488
20170010,65002493
20170010,65002599
20170010,65002601
20170010,65002773
20170010,65002800
20170010,65002828
20170010,65002916
20170010,65002981
20170010,65003020
20170010,65003026
20170010,65003061
20170010,65003069
20170010,65003078
20170010,65003149
20170010,65003186
20170010,65003513
20170010,65003555
20170010,65003719
20170010,65003782
20170010,65003800
20170010,65003811
20170010,65003910
20170011,65000153
20170011,65000218
20170011,65000240
20170011,65000284
20170011,65000310
20170011,65000417
20170011,65000540
20170011,65000544
20170011,65000746
20170011,65000774
20170011,65000833
20170011,65000948
20170011,65001106
20170011,65001116
20170011,65001267
20170011,65001453
20170011,65001547
20170011,65001702
20170011,65001892
20170011,65001965
20170011,65001973
20170011,65002148
20170011,65002201
20170011,65002211
20170011,65002284
20170011,65002289
20170011,65002746
20170011,65002865
20170011,65003067
20170011,65003094
20170011,65003160
20170011,65003365
20170011,65003542
20170011,65003563
20170011,65003746
20170011,65003761
20170011,65003941
20170011,65003953
20170012,65000076
20170012,65000084
20170012,65000152
20170012,65000181
20170012,65000226
20170012,65000243
20170012,65000470
20170012,65000663
20170012,65000964
20170012,65001007
20170012,65001049
20170012,65001255
20170012,65001320
20170012,65001694
20170012,65002043
20170012,65002107
20170012,65002265
20170012,65002325
20170012,65002379
20170012,65002654
20170012,65002660
20170012,65002694
20170012,65002733
20170012,65002734
20170012,65002761
20170012,65003081
20170012,65003136
20170012,65003315
20170012,65003390
20170012,65003430
20170012,65003438
20170012,65003512
20170012,65003564
20170012,65003629
20170012,65003640
20170012,65003731
20170012,65003750
20170012,65003789
20170012,65003798
20170012,65003875
20170012,65003988
20170013,65000053
20170013,65000447
20170013,65000523
20170013,65000549
20170013,65000585
20170013,65000609
20170013,65000755
20170013,65001343
20170013,65001736
20170013,65001853
20170013,65001858
20170013,65001878
20170013,65002027
20170013,65002113
20170013,65002156
20170013,65002314
20170013,65002502
20170013,65002725
20170013,65003387
20170013,65003429
20170013,65003580
20170013,65003725
20170013,65003890
20170013,65003980
20170014,65000013
20170014,65000104
20170014,65000194
20170014,65000242
20170014,65000250
20170014,65000324
20170014,65000483
20170014,65000492
20170014,65000530
20170014,65000747
20170014,65001039
20170014,65001200
20170014,65001336
20170014,65001347
20170014,65001348
20170014,65001446
20170014,65001477
20170014,65001519
20170014,65001598
20170014,65001647
20170014,65001796
20170014,65001803
20170014,65001890
20170014,65001945
20170014,65001989
20170014,65002174
20170014,65002183
20170014,65002200
20170014,65002228
20170014,65002303
20170014,65002425
20170014,65002431
20170014,65002453
20170014,65002590
20170014,65002622
20170014,65002635
20170014,65002751
20170014,65002757
20170014,65002774
20170014,65002778
20170014,65002837
20170014,65002974
20170014,65003011
20170014,65003233
20170014,65003290
20170014,65003482
20170014,65003573
20170014,65003597
20170014,65003647
20170014,65003766
20170014,65003837
20170014,65003872
20170014,65003882
20170014,65003925
20170014,65003961
20170014,65004033
20170014,65004041
20170014,65004057
20170015,65003422
20170016,65000008
20170016,65000769
20170016,65001281
20170016,65001933
20170016,65002464
20170016,65003118
20170016,65003410
20170016,65003417
20170016,65003995
20170016,65004056
20170017,65000078
20170017,65000150
20170017,65000325
20170017,65000486
20170017,65000783
20170017,65000829
20170017,65000869
20170017,65001399
20170017,65001659
20170017,65001719
20170017,65001857
20170017,65001891
20170017,65002190
20170017,65002218
20170017,65002229
20170017,65002260
20170017,65002519
20170017,65002995
20170017,65003244
20170017,65003327
20170017,65003468
20170017,65003703
20170017,65003970
20170018,65000203
20170018,65000612
20170018,65001485
20170018,65001729
20170018,65002351
20170018,65002500
20170018,65003310
20170018,65003374
20170018,65003672
20170019,65000146
20170019,65000323
20170019,65000915
20170019,65001643
20170019,65001683
20170019,65002013
20170019,65002122
20170019,65003489
20170019,65004040
20170020,65000608
20170020,65001342
20170020,65001737
20170020,65001968
20170020,65002640
20170021,65000044
20170021,65002031
20170022,65000197
20170022,65000387
20170022,65000767
20170022,65001140
20170022,65001188
20170022,65001256
20170022,65002929
20170022,65002947
20170022,65003004
20170022,65003325
20170022,65003660
20170022,65003975
20170023,65000369
20170023,65001103
20170023,65001150
20170023,65001237
20170023,65002542
20170023,65002719
20170023,65002840
20170023,65003493
20170023,65003530
20170023,65003706
20170024,65000872
20170024,65001068
20170024,65001533
20170024,65001640
20170024,65002125
20170024,65002131
20170024,65003272
20170024,65003477
20170024,65003488
20170025,65000016
20170025,65000467
20170025,65000520
20170025,65000668
20170025,65000720
20170025,65000723
20170025,65000796
20170025,65000921
20170025,65001048
20170025,65001082
20170025,65001141
20170025,65001510
20170025,65001742
20170025,65001791
20170025,65001810
20170025,65001966
20170025,65002119
20170025,65002304
20170025,65002316
20170025,65002756
20170025,65003183
20170025,65003185
20170025,65003271
20170025,65003342
20170025,65003487
20170025,65003560
20170025,65003799
20170025,65003971
20170025,65004042
20170025,65004063
20170026,65000032
20170026,65000159
20170026,65000300
20170026,65000327
20170026,65000332
20170026,65000627
20170026,65000649
20170026,65000806
20170026,65001176
20170026,65001247
20170026,65001289
20170026,65001773
20170026,65002720
20170026,65002884
20170026,65003384
20170026,65003420
20170026,65003552
20170026,65003554
20170026,65003741
20170026,65004037
20170027,65000080
20170027,65001359
20170027,65001491
20170027,65001565
20170027,65002017
20170028,65000570
20170029,65000192
20170029,65000206
20170029,65000389
20170029,65000440
20170029,65000441
20170029,65000942
20170029,65001078
20170029,65001488
20170029,65001554
20170029,65001682
20170029,65003029
20170029,65003046
20170029,65003329
20170029,65003446
20170029,65003815
20170029,65003887
20170029,65004038
20170030,65000506
20170030,65000727
20170030,65000731
20170030,65000911
20170030,65001127
20170030,65002104
20170030,65002261
20170030,65002789
20170030,65003147
20170030,65003474
20170030,65003924
20170030,65004066
20170031,65000041
20170031,65000347
20170031,65000383
20170031,65000513
20170031,65000563
20170031,65000616
20170031,65000635
20170031,65000845
20170031,65000877
20170031,65001436
20170031,65001728
20170031,65001977
20170031,65002172
20170031,65002184
20170031,65002216
20170031,65002423
20170031,65002563
20170031,65002706
20170031,65003165
20170031,65003258
20170031,65003284
20170031,65003336
20170031,65003443
20170031,65003462
20170031,65003575
20170031,65003673
20170031,65003976
20170031,65004012
20170032,65000651
20170032,65001207
20170032,65001404
20170032,65002098
20170032,65002305
20170032,65002645
20170032,65002794
20170032,65002860
20170032,65003383
20170032,65003609
20170033,65000000
20170034,65000345
20170034,65000382
20170034,65000405
20170034,65000432
20170034,65000564
20170034,65000569
20170034,65000823
20170034,65001118
20170034,65001185
20170034,65001398
20170034,65001409
20170034,65001740
20170034,65001802
20170034,65002317
20170034,65002703
20170034,65002771
20170034,65002780
20170034,65002920
20170034,65003126
20170034,65003166
20170034,65003288
20170034,65003343
20170034,65003392
20170034,65003686
20170035,65000368
20170035,65001463
20170035,65001557
20170035,65002851
20170036,65000161
20170036,65000582
20170036,65001190
20170036,65001455
20170036,65001790
20170036,65001854
20170036,65001921
20170036,65001996
20170036,65002412
20170036,65002806
20170036,65003053
20170036,65003223
20170036,65003337
20170036,65003341
20170036,65003500
20170036,65003999
20170037,65000000
20170038,65000630
20170038,65000969
20170039,65000000
20170040,65000094
20170040,65001025
20170040,65001089
20170040,65001752
20170040,65003248
20170041,65000000
20170042,65001535
20170042,65001609
20170042,65002225
20170042,65002403
20170042,65003460
20170042,65003591
20170042,65003681
20170042,65004022
20170043,65000298
20170043,65000322
20170043,65000462
20170043,65000633
20170043,65000715
20170043,65001041
20170043,65001087
20170043,65001131
20170043,65001259
20170043,65001364
20170043,65001605
20170043,65001633
20170043,65001646
20170043,65001656
20170043,65001672
20170043,65001720
20170043,65001751
20170043,65001814
20170043,65001882
20170043,65001888
20170043,65002114
20170043,65002132
20170043,65002424
20170043,65002434
20170043,65002621
20170043,65002714
20170043,65002730
20170043,65002855
20170043,65002926
20170043,65002938
20170043,65003030
20170043,65003041
20170043,65003144
20170043,65003307
20170043,65003577
20170043,65003585
20170043,65003614
20170043,65003644
20170043,65003649
20170043,65003712
20170043,65003997
20170044,65000000
20170045,65000538
20170045,65001285
20170045,65001570
20170045,65001938
20170045,65002141
20170045,65002285
20170045,65002318
20170045,65002557
20170045,65003125
20170045,65003249
20170045,65003356
20170045,65003754
20170046,65002731
20170046,65002742
20170046,65003354
20170046,65004020
20170047,65000038
20170047,65002386
20170047,65002528
20170047,65002570
20170047,65003196
20170047,65003943
20170048,65000000
20170049,65000479
20170049,65000812
20170049,65001339
20170049,65003097
20170049,65003714
20170050,65000000
20170051,65000117
20170051,65000135
20170051,65000173
20170051,65000271
20170051,65000425
20170051,65000434
20170051,65000499
20170051,65000870
20170051,65000986
20170051,65001134
20170051,65001335
20170051,65001774
20170051,65001872
20170051,65002320
20170051,65002392
20170051,65002522
20170051,65002588
20170051,65002611
20170051,65002868
20170051,65003141
20170051,65003161
20170051,65003162
20170051,65003539
20170051,65003586
20170051,65003753
20170051,65003934
20170052,65000363
20170052,65000377
20170052,65000378
20170052,65001175
20170052,65001610
20170052,65001772
20170052,65002766
20170052,65003054
20170052,65003810
20170053,65002717
20170053,65002841
20170053,65002915
20170053,65003234
20170053,65004031
20170054,65000025
20170054,65000416
20170054,65000603
20170054,65001064
20170054,65001128
20170054,65001413
20170054,65003218
20170055,65000534
20170055,65000916
20170055,65001071
20170055,65001505
20170055,65002121
20170055,65002163
20170055,65003509
20170056,65000000
20170057,65000277
20170057,65000294
20170057,65000892
20170057,65000991
20170057,65001013
20170057,65001268
20170057,65001511
20170057,65001708
20170057,65001775
20170057,65001801
20170057,65002540
20170057,65002723
20170057,65002798
20170057,65002972
20170057,65003110
20170057,65003263
20170057,65003298
20170057,65003353
20170057,65003623
20170057,65003838
20170057,65003963
20170058,65000923
20170058,65001391
20170058,65003283
20170059,65000043
20170059,65000375
20170059,65000400
20170059,65000419
20170059,65001045
20170059,65001199
20170059,65001379
20170059,65001447
20170059,65001448
20170059,65001617
20170059,65001622
20170059,65001725
20170059,65002030
20170059,65002547
20170059,65002564
20170059,65002651
20170059,65002833
20170059,65003122
20170059,65003275
20170059,65003426
20170059,65003690
20170059,65003764
20170059,65003873
20170059,65003942
20170059,65004071
20170060,65001026
20170061,65000430
20170061,65000644
20170061,65000835
20170061,65001063
20170061,65001168
20170061,65001799
20170061,65001873
20170061,65001883
20170061,65002147
20170061,65003344
20170062,65001427
20170062,65001771
20170062,65002274
20170062,65002366
20170062,65002910
20170062,65003592
20170063,65000600
20170063,65001104
20170063,65001138
20170063,65001521
20170063,65001589
20170063,65001590
20170063,65001591
20170063,65001596
20170063,65002137
20170063,65002296
20170063,65002619
20170063,65002623
20170063,65003028
20170063,65003600
20170063,65003813
20170064,65001148
20170065,65000129
20170065,65002135
20170065,65002270
20170065,65002986
20170065,65003385
20170065,65003495
20170065,65003572
20170066,65001100
20170066,65001731
20170066,65001874
20170066,65001916
20170066,65003016
20170067,65000162
20170067,65000313
20170067,65000354
20170067,65000477
20170067,65000730
20170067,65000852
20170067,65001129
20170067,65001183
20170067,65001315
20170067,65001388
20170067,65001417
20170067,65001549
20170067,65001561
20170067,65001571
20170067,65001687
20170067,65001815
20170067,65001961
20170067,65002050
20170067,65002160
20170067,65002633
20170067,65002647
20170067,65002668
20170067,65002989
20170067,65003498
20170067,65003698
20170067,65003720
20170067,65003801
20170067,65003879
20170068,65000221
20170068,65001121
20170068,65001171
20170068,65003449
20170068,65003632
20170069,65000765
20170069,65001299
20170069,65002844
20170069,65003711
20170070,65000003
20170070,65000259
20170070,65000290
20170070,65000358
20170070,65000371
20170070,65000536
20170070,65000611
20170070,65000653
20170070,65000696
20170070,65000795
20170070,65000840
20170070,65000857
20170070,65000971
20170070,65001042
20170070,65001050
20170070,65001195
20170070,65001233
20170070,65001326
20170070,65001625
20170070,65001653
20170070,65001661
20170070,65001718
20170070,65001730
20170070,65001832
20170070,65001953
20170070,65001957
20170070,65002123
20170070,65002193
20170070,65002236
20170070,65002264
20170070,65002278
20170070,65002290
20170070,65002292
20170070,65002446
20170070,65002497
20170070,65002535
20170070,65002571
20170070,65002697
20170070,65002705
20170070,65002754
20170070,65002801
20170070,65002822
20170070,65002825
20170070,65002832
20170070,65002872
20170070,65002879
20170070,65002918
20170070,65002946
20170070,65003156
20170070,65003171
20170070,65003182
20170070,65003224
20170070,65003268
20170070,65003270
20170070,65003296
20170070,65003332
20170070,65003472
20170070,65003521
20170070,65003534
20170070,65003692
20170070,65003729
20170070,65003767
20170070,65003828
20170070,65003956
20170070,65003958
20170070,65003959
20170070,65003983
20170071,65002339
20170072,65000620
20170072,65000743
20170072,65001902
20170072,65002162
20170072,65003272
20170073,65000000
20170074,65000361
20170074,65001105
20170074,65001223
20170074,65001450
20170074,65001531
20170074,65001578
20170074,65001621
20170074,65003022
20170074,65003507
20170074,65004004
20170075,65001108
20170075,65001330
20170075,65002883
20170075,65003050
20170075,65003909
20170076,65000064
20170076,65000119
20170076,65000133
20170076,65000147
20170076,65000273
20170076,65000279
20170076,65000303
20170076,65000360
20170076,65000465
20170076,65000500
20170076,65000541
20170076,65000594
20170076,65000595
20170076,65000596
20170076,65000650
20170076,65000738
20170076,65000748
20170076,65000830
20170076,65000876
20170076,65000908
20170076,65001000
20170076,65001010
20170076,65001136
20170076,65001187
20170076,65001257
20170076,65001260
20170076,65001337
20170076,65001432
20170076,65001478
20170076,65001500
20170076,65001568
20170076,65001627
20170076,65001827
20170076,65001915
20170076,65002019
20170076,65002086
20170076,65002091
20170076,65002227
20170076,65002268
20170076,65002309
20170076,65002311
20170076,65002466
20170076,65002667
20170076,65002670
20170076,65002909
20170076,65003006
20170076,65003039
20170076,65003062
20170076,65003082
20170076,65003090
20170076,65003120
20170076,65003191
20170076,65003265
20170076,65003402
20170076,65003406
20170076,65003407
20170076,65003441
20170076,65003700
20170076,65003737
20170076,65003830
20170076,65003833
20170076,65003860
20170076,65003880
20170076,65003914
20170076,65003916
20170076,65003939
20170076,65003948
20170076,65004065
20170076,65004067
20170077,65001053
20170077,65002630
20170077,65002743
20170077,65003010
20170077,65003375
20170078,65000077
20170078,65000081
20170078,65000095
20170078,65000101
20170078,65000315
20170078,65000424
20170078,65000573
20170078,65000574
20170078,65000585
20170078,65000617
20170078,65000713
20170078,65000802
20170078,65000884
20170078,65000885
20170078,65000906
20170078,65001002
20170078,65001029
20170078,65001074
20170078,65001158
20170078,65001251
20170078,65001294
20170078,65001313
20170078,65001662
20170078,65001762
20170078,65001766
20170078,65001779
20170078,65001788
20170078,65001826
20170078,65002035
20170078,65002075
20170078,65002199
20170078,65002310
20170078,65002315
20170078,65002358
20170078,65002437
20170078,65002553
20170078,65002567
20170078,65002688
20170078,65002815
20170078,65002827
20170078,65002866
20170078,65003299
20170078,65003301
20170078,65003452
20170078,65003469
20170078,65003615
20170078,65003803
20170078,65003836
20170078,65003864
20170078,65003984
20170078,65004046
20170079,65000410
20170079,65001345
20170079,65002248
20170079,65002404
20170079,65003331
20170079,65003616
20170080,65000411
20170080,65001030
20170080,65001244
20170080,65001314
20170080,65001374
20170080,65001691
20170080,65001804
20170080,65002381
20170080,65002406
20170080,65002690
20170080,65002692
20170080,65002871
20170080,65003003
20170080,65003065
20170080,65003547
20170080,65003798
20170080,65003955
20170081,65000252
20170081,65000683
20170081,65003300
20170081,65003544
20170081,65003809
20170082,65001712
20170083,65000460
20170083,65000771
20170083,65001084
20170083,65001357
20170083,65001515
20170083,65001525
20170083,65001545
20170083,65001635
20170083,65001668
20170083,65001813
20170083,65003086
20170083,65003164
20170083,65003256
20170083,65003403
20170083,65003607
20170084,65000136
20170084,65000302
20170084,65000837
20170084,65001193
20170084,65001911
20170084,65002574
20170084,65003095
20170084,65003140
20170085,65000069
20170085,65000230
20170085,65000301
20170085,65000457
20170085,65000749
20170085,65000778
20170085,65000817
20170085,65000937
20170085,65001144
20170085,65001253
20170085,65001269
20170085,65001273
20170085,65001563
20170085,65001642
20170085,65002164
20170085,65002892
20170085,65002942
20170085,65003076
20170085,65003208
20170085,65003217
20170086,65000127
20170086,65000295
20170086,65000351
20170086,65000413
20170086,65000716
20170086,65001178
20170086,65001353
20170086,65001474
20170086,65001641
20170086,65001649
20170086,65001816
20170086,65001917
20170086,65001937
20170086,65002000
20170086,65002094
20170086,65002207
20170086,65002328
20170086,65002360
20170086,65002525
20170086,65002816
20170086,65002912
20170086,65003127
20170087,65000412
20170087,65000661
20170087,65000831
20170087,65000950
20170087,65002077
20170087,65003432
20170087,65003558
20170088,65000575
20170088,65000714
20170088,65000879
20170088,65001006
20170088,65001383
20170088,65001664
20170088,65002402
20170088,65003073
20170088,65003483
20170088,65003531
20170088,65003645
20170088,65003770
20170088,65004028
20170089,65000012
20170089,65000343
20170089,65000496
20170089,65000864
20170089,65001151
20170089,65001252
20170089,65001465
20170089,65001467
20170089,65001468
20170089,65001532
20170089,65001613
20170089,65002582
20170089,65002700
20170089,65002874
20170089,65002875
20170089,65003111
20170089,65003180
20170089,65003187
20170089,65003192
20170089,65003397
20170090,65000671
20170090,65000839
20170090,65000941
20170090,65001037
20170090,65001509
20170090,65001558
20170090,65001838
20170090,65001846
20170090,65001850
20170090,65002410
20170090,65002665
20170090,65002925
20170090,65003146
20170090,65003323
20170090,65003755
20170090,65003762
20170090,65003908
20170091,65000000
20170092,65000561
20170092,65001435
20170093,65000000
20170094,65000468
20170094,65000528
20170094,65000928
20170094,65000993
20170094,65001202
20170094,65001327
20170094,65001425
20170094,65002044
20170094,65002106
20170094,65002327
20170094,65002624
20170094,65002824
20170094,65002966
20170094,65003400
20170094,65004044
20170095,65001152
20170095,65001901
20170095,65002456
20170095,65002831
20170095,65003025
20170095,65003322
20170096,65001581
20170096,65001724
20170096,65002092
20170096,65002128
20170096,65002992
20170096,65003393
20170096,65003522
20170096,65003551
20170096,65003823
20170097,65000029
20170097,65000083
20170097,65000394
20170097,65000545
20170097,65000628
20170097,65000901
20170097,65001811
20170097,65002045
20170097,65002099
20170097,65002332
20170097,65003044
20170098,65000017
20170098,65000232
20170098,65000757
20170098,65001616
20170098,65002389
20170098,65003525
20170098,65003678
20170098,65004030
20170098,65004032
20170099,65000000
20170100,65000858
20170100,65001036
20170100,65001306
20170100,65001363
20170100,65001795
20170100,65002544
20170100,65002878
20170100,65003282
20170100,65003927
20180001,65000244
20180001,65000246
20180001,65000339
20180001,65000376
20180001,65000664
20180001,65000799
20180001,65000868
20180001,65000882
20180001,65000899
20180001,65000949
20180001,65000996
20180001,65001272
20180001,65001277
20180001,65001595
20180001,65001759
20180001,65001818
20180001,65001935
20180001,65002376
20180001,65002493
20180001,65002609
20180001,65002627
20180001,65002749
20180001,65003321
20180001,65003514
20180001,65003581
20180001,65003597
20180001,65003628
20180001,65003990
20180002,65000113
20180002,65000140
20180002,65000229
20180002,65000246
20180002,65000275
20180002,65000636
20180002,65000681
20180002,65000742
20180002,65000962
20180002,65001021
20180002,65001250
20180002,65001312
20180002,65001418
20180002,65001444
20180002,65001768
20180002,65001905
20180002,65002250
20180002,65002438
20180002,65002691
20180002,65002808
20180002,65002964
20180002,65003008
20180002,65003193
20180002,65003194
20180002,65003364
20180002,65003742
20180002,65003849
20180002,65003899
20180002,65003905
20180002,65003929
20180002,65003966
20180002,65003992
20180002,65004007
20180003,65000017
20180003,65000333
20180003,65000337
20180003,65000531
20180003,65000809
20180003,65001487
20180003,65001611
20180003,65001750
20180003,65001923
20180003,65002165
20180003,65002303
20180003,65003294
20180003,65003373
20180003,65003842
20180004,65000726
20180004,65001667
20180004,65001943
20180004,65002219
20180004,65002393
20180004,65002407
20180004,65002492
20180004,65002519
20180004,65002903
20180004,65003496
20180004,65004063
20180005,65000079
20180005,65000231
20180005,65000297
20180005,65000389
20180005,65000508
20180005,65000913
20180005,65002273
20180005,65002610
20180005,65002762
20180005,65002769
20180005,65003179
20180005,65003213
20180005,65003330
20180005,65003404
20180006,65000886
20180006,65001149
20180006,65001166
20180006,65001671
20180006,65002846
20180007,65000618
20180007,65001016
20180007,65002551
20180007,65002585
20180007,65002888
20180007,65004006
20180008,65000578
20180008,65001160
20180008,65001937
20180008,65002359
20180008,65002838
20180008,65002978
20180009,65000266
20180009,65000406
20180009,65000511
20180009,65000736
20180009,65001024
20180009,65001189
20180009,65001428
20180009,65001711
20180009,65001806
20180009,65002062
20180009,65002187
20180009,65002546
20180009,65002549
20180009,65002726
20180009,65003152
20180009,65003256
20180009,65003306
20180009,65003338
20180009,65003431
20180009,65003491
20180009,65003627
20180009,65003790
20180010,65000647
20180010,65000825
20180010,65001540
20180010,65001546
20180010,65001601
20180010,65001968
20180010,65003451
20180010,65003583
20180011,65000185
20180011,65001198
20180011,65003784
20180011,65003912
20180012,65001171
20180012,65001696
20180012,65001809
20180012,65001887
20180012,65002598
20180012,65002941
20180012,65003005
20180012,65003174
20180013,65000418
20180013,65001548
20180013,65001550
20180013,65001585
20180013,65001851
20180013,65002065
20180013,65002505
20180013,65003112
20180013,65003400
20180013,65003421
20180014,65000407
20180014,65000851
20180014,65001608
20180014,65001784
20180014,65002772
20180014,65003758
20180015,65000533
20180015,65000785
20180015,65000834
20180015,65000882
20180015,65001341
20180015,65001643
20180015,65001961
20180015,65002538
20180015,65002811
20180015,65003291
20180015,65003933
20180016,65000944
20180016,65001287
20180016,65001307
20180016,65001893
20180016,65002093
20180016,65004019
20180017,65000058
20180017,65000708
20180017,65002089
20180017,65002171
20180017,65002225
20180017,65002704
20180017,65002848
20180017,65002850
20180017,65002894
20180017,65003394
20180017,65003591
20180017,65004023
20180018,65000010
20180018,65000924
20180018,65001221
20180018,65001472
20180018,65002043
20180018,65002318
20180018,65002765
20180018,65002784
20180018,65002810
20180018,65003189
20180018,65003676
20180018,65003954
20180019,65000026
20180019,65000036
20180019,65000606
20180019,65000999
20180019,65001147
20180019,65001157
20180019,65001212
20180019,65001372
20180019,65001741
20180019,65001789
20180019,65001967
20180019,65002079
20180019,65002750
20180019,65002781
20180019,65003000
20180019,65003038
20180019,65003072
20180019,65003084
20180019,65003092
20180019,65003362
20180019,65003557
20180020,65000166
20180020,65000195
20180020,65000211
20180020,65000362
20180020,65000397
20180020,65000593
20180020,65000621
20180020,65000677
20180020,65000725
20180020,65000803
20180020,65000881
20180020,65000974
20180020,65001263
20180020,65001358
20180020,65001492
20180020,65001524
20180020,65001538
20180020,65001594
20180020,65001721
20180020,65001732
20180020,65001821
20180020,65001833
20180020,65001864
20180020,65001867
20180020,65002073
20180020,65002167
20180020,65002198
20180020,65002221
20180020,65002237
20180020,65002241
20180020,65002336
20180020,65002343
20180020,65002419
20180020,65002470
20180020,65002554
20180020,65002812
20180020,65002956
20180020,65003113
20180020,65003119
20180020,65003142
20180020,65003230
20180020,65003317
20180020,65003334
20180020,65003480
20180020,65003535
20180020,65003603
20180020,65003659
20180020,65003667
20180020,65003694
20180020,65003695
20180020,65003696
20180020,65003871
20180020,65003917
20180021,65000009
20180021,65000127
20180021,65000174
20180021,65000795
20180021,65001615
20180021,65002233
20180021,65002280
20180021,65003368
20180021,65003388
20180022,65000874
20180022,65002369
20180022,65003911
20180023,65000330
20180023,65001817
20180023,65003014
20180024,65000282
20180024,65000295
20180024,65000420
20180024,65000422
20180024,65000423
20180024,65000474
20180024,65000506
20180024,65000588
20180024,65000655
20180024,65000664
20180024,65000698
20180024,65000719
20180024,65000721
20180024,65000727
20180024,65000782
20180024,65000868
20180024,65000887
20180024,65000911
20180024,65000927
20180024,65001004
20180024,65001035
20180024,65001098
20180024,65001129
20180024,65001200
20180024,65001272
20180024,65001275
20180024,65001446
20180024,65001486
20180024,65001559
20180024,65001577
20180024,65001598
20180024,65001647
20180024,65001930
20180024,65002104
20180024,65002152
20180024,65002183
20180024,65002376
20180024,65002487
20180024,65002530
