movie_id,Title,Genre
19980002,Saving Private Ryan (1998),Action & Adventure
19980002,Saving Private Ryan (1998),Drama
19980003,Shakespeare in Love (1998),Comedy
19980003,Shakespeare in Love (1998),Romance
19980004,Gods and Monsters (1998),Drama
19980005,Out of Sight (1998),Action & Adventure
19980005,Out of Sight (1998),Comedy
19980005,Out of Sight (1998),Drama
19980005,Out of Sight (1998),Mystery & Suspense
19980005,Out of Sight (1998),Romance
19980006,Antz (1998),Animation
19980006,Antz (1998),Comedy
19980006,Antz (1998),Kids & Family
19980006,Antz (1998),Science Fiction & Fantasy
19980007,A Bug's Life (1998),Animation
19980007,A Bug's Life (1998),Kids & Family
19980007,A Bug's Life (1998),Science Fiction & Fantasy
19980008,Central Station (Central do Brasil) (1998),Art House & International
19980008,Central Station (Central do Brasil) (1998),Drama
19980009,The Dreamlife of Angels (1998),Art House & International
19980009,The Dreamlife of Angels (1998),Drama
19980010,Rushmore (1998),Comedy
19980011,Cure (1998),Art House & International
19980011,Cure (1998),Drama
19980011,Cure (1998),Mystery & Suspense
19980012,Ever After: A Cinderella Story (1998),Romance
19980012,Ever After: A Cinderella Story (1998),Drama
19980013,A Simple Plan (1998),Drama
19980013,A Simple Plan (1998),Mystery & Suspense
19980014,The Apostle (1998),Drama
19980015,One True Thing (1998),Drama
19980016,Hilary and Jackie (1998),Drama
19980017,Pi (1998),Action & Adventure
19980017,Pi (1998),Art House & International
19980017,Pi (1998),Drama
19980017,Pi (1998),Mystery & Suspense
19980017,Pi (1998),Science Fiction & Fantasy
19980017,Pi (1998),Special Interest
19980018,Pleasantville (1998),Comedy
19980018,Pleasantville (1998),Drama
19980018,Pleasantville (1998),Science Fiction & Fantasy
19980019,Mulan (1998),Action & Adventure
19980019,Mulan (1998),Animation
19980019,Mulan (1998),Kids & Family
19980020,The Parent Trap (1998),Comedy
19980020,The Parent Trap (1998),Kids & Family
19980021,The Big Lebowski (1998),Comedy
19980022,American History X (1998),Drama
19980023,There's Something About Mary (1998),Comedy
19980024,Last Night (1998),Comedy
19980024,Last Night (1998),Drama
19980025,Waking Ned Devine (1998),Comedy
19980026,The Mask of Zorro (1998),Action & Adventure
19980026,The Mask of Zorro (1998),Romance
19980027,The Thin Red Line (1998),Action & Adventure
19980027,The Thin Red Line (1998),Drama
19980028,Primary Colors (1998),Comedy
19980029,Elizabeth (1998),Drama
19980030,The Prince of Egypt (1998),Animation
19980030,The Prince of Egypt (1998),Kids & Family
19980030,The Prince of Egypt (1998),Drama
19980030,The Prince of Egypt (1998),Musical & Performing Arts
19980031,The General (1998),Drama
19980032,He Got Game (1998),Drama
19980033,Happiness (1998),Comedy
19980033,Happiness (1998),Drama
19980034,Slums of Beverly Hills (1998),Art House & International
19980034,Slums of Beverly Hills (1998),Comedy
19980035,Live Flesh (Carne tre'mula) (1998),Art House & International
19980035,Live Flesh (Carne tre'mula) (1998),Drama
19980036,The Opposite of Sex (1998),Comedy
19980037,Beloved (1998),Drama
19980037,Beloved (1998),Horror
19980038,Little Voice (1998),Art House & International
19980038,Little Voice (1998),Comedy
19980038,Little Voice (1998),Drama
19980039,Dark City (1998),Horror
19980039,Dark City (1998),Mystery & Suspense
19980039,Dark City (1998),Science Fiction & Fantasy
19980040,Your Friends & Neighbors (1998),Art House & International
19980040,Your Friends & Neighbors (1998),Drama
19980040,Your Friends & Neighbors (1998),Comedy
19980041,Bulworth (1998),Comedy
19980041,Bulworth (1998),Romance
19980041,Bulworth (1998),Drama
19980042,Buffalo '66 (1998),Art House & International
19980042,Buffalo '66 (1998),Drama
19980042,Buffalo '66 (1998),Comedy
19980043,The Negotiator (1998),Action & Adventure
19980043,The Negotiator (1998),Mystery & Suspense
19980044,Next Stop Wonderland (1998),Comedy
19980044,Next Stop Wonderland (1998),Romance
19980044,Next Stop Wonderland (1998),Drama
19980045,The Horse Whisperer (1998),Romance
19980045,The Horse Whisperer (1998),Drama
19980045,The Horse Whisperer (1998),Western
19980046,The Mighty (1998),Drama
19980047,Enemy of the State (1998),Action & Adventure
19980047,Enemy of the State (1998),Mystery & Suspense
19980048,Last Days of Disco (1998),Art House & International
19980048,Last Days of Disco (1998),Comedy
19980048,Last Days of Disco (1998),Romance
19980048,Last Days of Disco (1998),Drama
19980049,Les Miserables (1998),Special Interest
19980049,Les Miserables (1998),Drama
19980050,High Art (1998),Romance
19980050,High Art (1998),Drama
19980051,Yove Got Mail (1998),Comedy
19980051,Yove Got Mail (1998),Romance
19980051,Yove Got Mail (1998),Drama
19980052,Wilde (1998),Drama
19980053,Return to Paradise (1998),Drama
19980053,Return to Paradise (1998),Mystery & Suspense
19980054,The Wedding Singer (1998),Comedy
19980054,The Wedding Singer (1998),Romance
19980054,The Wedding Singer (1998),Drama
19980055,Ronin (1998),Action & Adventure
19980055,Ronin (1998),Mystery & Suspense
19980056,Rounders (1998),Drama
19980057,The X-Files - Fight the Future (1998),Mystery & Suspense
19980057,The X-Files - Fight the Future (1998),Science Fiction & Fantasy
19980058,Babe: Pig in the City (1998),Comedy
19980058,Babe: Pig in the City (1998),Kids & Family
19980058,Babe: Pig in the City (1998),Science Fiction & Fantasy
19980059,Hideous Kinky (1998),Drama
19980060,Wild Things (1998),Comedy
19980060,Wild Things (1998),Drama
19980060,Wild Things (1998),Mystery & Suspense
19980061,Sliding Doors (1998),Drama
19980061,Sliding Doors (1998),Comedy
19980061,Sliding Doors (1998),Science Fiction & Fantasy
19980061,Sliding Doors (1998),Romance
19980062,Kurt & Courtney (1998),Documentary
19980062,Kurt & Courtney (1998),Musical & Performing Arts
19980062,Kurt & Courtney (1998),Special Interest
19980063,A Civil Action (1998),Drama
19980063,A Civil Action (1998),Mystery & Suspense
19980064,Clay Pigeons (1998),Art House & International
19980064,Clay Pigeons (1998),Drama
19980064,Clay Pigeons (1998),Comedy
19980064,Clay Pigeons (1998),Mystery & Suspense
19980065,Rush Hour (1998),Action & Adventure
19980065,Rush Hour (1998),Comedy
19980066,Twilight (1998),Mystery & Suspense
19980067,Playing by Heart (1998),Comedy
19980067,Playing by Heart (1998),Romance
19980067,Playing by Heart (1998),Drama
19980068,The Rugrats Movie (1998),Animation
19980068,The Rugrats Movie (1998),Kids & Family
19980068,The Rugrats Movie (1998),Television
19980069,City of Angels (1998),Drama
19980069,City of Angels (1998),Science Fiction & Fantasy
19980069,City of Angels (1998),Romance
19980070,Blade (1998),Action & Adventure
19980070,Blade (1998),Horror
19980070,Blade (1998),Science Fiction & Fantasy
19980071,Permanent Midnight (1998),Documentary
19980071,Permanent Midnight (1998),Drama
19980072,Velvet Goldmine (1998),Drama
19980072,Velvet Goldmine (1998),Musical & Performing Arts
19980073,Star Trek: Insurrection (1998),Action & Adventure
19980073,Star Trek: Insurrection (1998),Science Fiction & Fantasy
19980074,A Perfect Murder (1998),Mystery & Suspense
19980075,What Dreams May Come (1998),Romance
19980075,What Dreams May Come (1998),Drama
19980075,What Dreams May Come (1998),Science Fiction & Fantasy
19980076,Mighty Joe Young (1998),Action & Adventure
19980076,Mighty Joe Young (1998),Drama
19980076,Mighty Joe Young (1998),Kids & Family
19980077,Lethal Weapon 4 (1998),Action & Adventure
19980078,The Object of My Affection (1998),Drama
19980078,The Object of My Affection (1998),Comedy
19980079,Apt Pupil (Un \xc9le've Doue' (1998),Drama
19980079,Apt Pupil (Un \xc9le've Doue' (1998),Horror
19980079,Apt Pupil (Un \xc9le've Doue' (1998),Mystery & Suspense
19980080,The Faculty (1998),Horror
19980080,The Faculty (1998),Science Fiction & Fantasy
19980081,Halloween H20 (1998),Horror
19980082,Why Do Fools Fall In Love (1998),Comedy
19980082,Why Do Fools Fall In Love (1998),Drama
19980082,Why Do Fools Fall In Love (1998),Musical & Performing Arts
19980082,Why Do Fools Fall In Love (1998),Romance
19980083,Meet Joe Black (1998),Drama
19980083,Meet Joe Black (1998),Science Fiction & Fantasy
19980084,Two Girls and a Guy (1998),Comedy
19980084,Two Girls and a Guy (1998),Drama
19980085,Pecker (1998),Comedy
19980085,Pecker (1998),Drama
19980086,Fear and Loathing in Las Vegas (1998),Comedy
19980086,Fear and Loathing in Las Vegas (1998),Drama
19980086,Fear and Loathing in Las Vegas (1998),Special Interest
19980087,Dance with Me (1998),Comedy
19980087,Dance with Me (1998),Drama
19980087,Dance with Me (1998),Musical & Performing Arts
19980087,Dance with Me (1998),Romance
19980088,How Stella Got Her Groove Back (1998),Comedy
19980088,How Stella Got Her Groove Back (1998),Romance
19980088,How Stella Got Her Groove Back (1998),Drama
19980089,The Corruptor (1998),Action & Adventure
19980089,The Corruptor (1998),Mystery & Suspense
19980090,Small Soldiers (1998),Action & Adventure
19980090,Small Soldiers (1998),Comedy
19980090,Small Soldiers (1998),Kids & Family
19980090,Small Soldiers (1998),Science Fiction & Fantasy
19980091,Stepmom (1998),Comedy
19980091,Stepmom (1998),Drama
19980092,Deep Impact (1998),Action & Adventure
19980092,Deep Impact (1998),Drama
19980092,Deep Impact (1998),Mystery & Suspense
19980092,Deep Impact (1998),Science Fiction & Fantasy
19980093,The Siege (1998),Action & Adventure
19980094,BASEketball (1998),Comedy
19980095,Can't Hardly Wait (1998),Comedy
19980096,Armageddon (1998),Action & Adventure
19980096,Armageddon (1998),Mystery & Suspense
19980096,Armageddon (1998),Science Fiction & Fantasy
19980097,Dr. Dolittle (1998),Comedy
19980097,Dr. Dolittle (1998),Kids & Family
19980098,Snake Eyes (1998),Action & Adventure
19980098,Snake Eyes (1998),Drama
19980098,Snake Eyes (1998),Mystery & Suspense
19980099,Very Bad Things (1998),Comedy
19980100,John Carpenter's Vampires (1998),Horror
19990001,Toy Story 2 (1999),Animation
19990001,Toy Story 2 (1999),Comedy
19990001,Toy Story 2 (1999),Kids & Family
19990002,The Iron Giant (1999),Animation
19990002,The Iron Giant (1999),Kids & Family
19990002,The Iron Giant (1999),Science Fiction & Fantasy
19990003,The Insider (1999),Drama
19990004,All About My Mother (Todo sobre mi madre) (1999),Art House & International
19990004,All About My Mother (Todo sobre mi madre) (1999),Drama
19990005,Mr. Death: The Rise and Fall of Fred A. Leuchter; Jr. (1999),Drama
19990005,Mr. Death: The Rise and Fall of Fred A. Leuchter; Jr. (1999),Documentary
19990005,Mr. Death: The Rise and Fall of Fred A. Leuchter; Jr. (1999),Special Interest
19990006,Three Kings (1999),Action & Adventure
19990006,Three Kings (1999),Comedy
19990007,The Straight Story (1999),Action & Adventure
19990007,The Straight Story (1999),Drama
19990007,The Straight Story (1999),Kids & Family
19990008,Being John Malkovich (1999),Comedy
19990008,Being John Malkovich (1999),Drama
19990008,Being John Malkovich (1999),Science Fiction & Fantasy
19990009,Princess Mononoke (Mononoke-hime) (1999),Action & Adventure
19990009,Princess Mononoke (Mononoke-hime) (1999),Animation
19990009,Princess Mononoke (Mononoke-hime) (1999),Drama
19990009,Princess Mononoke (Mononoke-hime) (1999),Kids & Family
19990009,Princess Mononoke (Mononoke-hime) (1999),Science Fiction & Fantasy
19990010,Election (1999),Comedy
19990011,Run Lola Run (1999),Action & Adventure
19990011,Run Lola Run (1999),Art House & International
19990011,Run Lola Run (1999),Mystery & Suspense
19990011,Run Lola Run (1999),Drama
19990012,The Limey (1999),Drama
19990012,The Limey (1999),Mystery & Suspense
19990013,American Beauty (1999),Comedy
19990013,American Beauty (1999),Drama
19990014,American Movie (1999),Comedy
19990014,American Movie (1999),Documentary
19990014,American Movie (1999),Special Interest
19990014,American Movie (1999),Television
19990015,Galaxy Quest (1999),Comedy
19990015,Galaxy Quest (1999),Science Fiction & Fantasy
19990016,The Blair Witch Project (1999),Horror
19990017,Go (1999),Comedy
19990017,Go (1999),Drama
19990018,October Sky (1999),Drama
19990019,The Matrix (1999),Action & Adventure
19990019,The Matrix (1999),Science Fiction & Fantasy
19990020,Tarzan (1999),Action & Adventure
19990020,Tarzan (1999),Animation
19990020,Tarzan (1999),Drama
19990021,The Sixth Sense (1999),Mystery & Suspense
19990022,Topsy-Turvy (1999),Art House & International
19990022,Topsy-Turvy (1999),Comedy
19990022,Topsy-Turvy (1999),Drama
19990022,Topsy-Turvy (1999),Musical & Performing Arts
19990023,Buena Vista Social Club (1999),Musical & Performing Arts
19990023,Buena Vista Social Club (1999),Documentary
19990024,Show Me Love (Fucking \xc5m\xe5l) (1999),Art House & International
19990024,Show Me Love (Fucking \xc5m\xe5l) (1999),Comedy
19990024,Show Me Love (Fucking \xc5m\xe5l) (1999),Romance
19990024,Show Me Love (Fucking \xc5m\xe5l) (1999),Drama
19990025,Boys Don't Cry (1999),Drama
19990026,Magnolia (1999),Drama
19990027,Girl on the Bridge (La Fille sur le Pont) (1999),Art House & International
19990027,Girl on the Bridge (La Fille sur le Pont) (1999),Comedy
19990027,Girl on the Bridge (La Fille sur le Pont) (1999),Romance
19990027,Girl on the Bridge (La Fille sur le Pont) (1999),Drama
19990028,Felicia's Journey (1999),Drama
19990028,Felicia's Journey (1999),Mystery & Suspense
19990029,The Talented Mr. Ripley (1999),Drama
19990029,The Talented Mr. Ripley (1999),Mystery & Suspense
19990030,Himalaya (L'Enfance d'un Chef) (Caravan) (1999),Action & Adventure
19990030,Himalaya (L'Enfance d'un Chef) (Caravan) (1999),Art House & International
19990030,Himalaya (L'Enfance d'un Chef) (Caravan) (1999),Drama
19990031,Cookie's Fortune (1999),Comedy
19990031,Cookie's Fortune (1999),Drama
19990032,The Hurricane (1999),Drama
19990032,The Hurricane (1999),Mystery & Suspense
19990032,The Hurricane (1999),Sports & Fitness
19990033,An Ideal Husband (1999),Comedy
19990034,Trekkies (1999),Documentary
19990034,Trekkies (1999),Science Fiction & Fantasy
19990034,Trekkies (1999),Special Interest
19990034,Trekkies (1999),Television
19990035,Notting Hill (1999),Comedy
19990035,Notting Hill (1999),Romance
19990036,Fight Club (1999),Comedy
19990036,Fight Club (1999),Drama
19990037,Liberty Heights (1999),Comedy
19990037,Liberty Heights (1999),Drama
19990038,Open Your Eyes (Abre los Ojos) (1999),Art House & International
19990038,Open Your Eyes (Abre los Ojos) (1999),Drama
19990038,Open Your Eyes (Abre los Ojos) (1999),Horror
19990038,Open Your Eyes (Abre los Ojos) (1999),Mystery & Suspense
19990039,Bowfinger (1999),Comedy
19990040,Tumbleweeds (1999),Comedy
19990040,Tumbleweeds (1999),Drama
19990041,Beyond the Mat (1999),Documentary
19990041,Beyond the Mat (1999),Special Interest
19990041,Beyond the Mat (1999),Sports & Fitness
19990042,Office Space (1999),Romance
19990042,Office Space (1999),Special Interest
19990042,Office Space (1999),Comedy
19990043,The Green Mile (1999),Drama
19990043,The Green Mile (1999),Mystery & Suspense
19990043,The Green Mile (1999),Science Fiction & Fantasy
19990044,South Park: Bigger; Longer & Uncut (1999),Animation
19990044,South Park: Bigger; Longer & Uncut (1999),Comedy
19990044,South Park: Bigger; Longer & Uncut (1999),Musical & Performing Arts
19990044,South Park: Bigger; Longer & Uncut (1999),Special Interest
19990045,Audition (O^dishon) (1999),Art House & International
19990045,Audition (O^dishon) (1999),Horror
19990045,Audition (O^dishon) (1999),Mystery & Suspense
19990046,Happy; Texas (1999),Comedy
19990047,Jesus' Son (1999),Drama
19990048,Eyes Wide Shut (1999),Romance
19990048,Eyes Wide Shut (1999),Drama
19990049,Get Real (1999),Comedy
19990049,Get Real (1999),Drama
19990049,Get Real (1999),Gay & Lesbian
19990050,Mansfield Park (1999),Comedy
19990050,Mansfield Park (1999),Romance
19990050,Mansfield Park (1999),Drama
19990051,Twin Falls Idaho (1999),Drama
19990052,Sweet and Lowdown (1999),Art House & International
19990052,Sweet and Lowdown (1999),Comedy
19990052,Sweet and Lowdown (1999),Drama
19990052,Sweet and Lowdown (1999),Musical & Performing Arts
19990053,Perfect Blue (1999),Animation
19990053,Perfect Blue (1999),Drama
19990053,Perfect Blue (1999),Kids & Family
19990053,Perfect Blue (1999),Mystery & Suspense
19990054,The Adventures of Elmo in Grouchland (1999),Comedy
19990054,The Adventures of Elmo in Grouchland (1999),Kids & Family
19990054,The Adventures of Elmo in Grouchland (1999),Science Fiction & Fantasy
19990055,Lock; Stock and Two Smoking Barrels (1999),Action & Adventure
19990055,Lock; Stock and Two Smoking Barrels (1999),Comedy
19990055,Lock; Stock and Two Smoking Barrels (1999),Drama
19990055,Lock; Stock and Two Smoking Barrels (1999),Mystery & Suspense
19990056,Existenz (1999),Action & Adventure
19990056,Existenz (1999),Science Fiction & Fantasy
19990057,Besieged (1999),Art House & International
19990057,Besieged (1999),Romance
19990057,Besieged (1999),Drama
19990058,The Cider House Rules (1999),Drama
19990059,Bringing Out the Dead (1999),Drama
19990059,Bringing Out the Dead (1999),Mystery & Suspense
19990060,The Dinner Game (Le D\xeener de cons) (1999),Art House & International
19990060,The Dinner Game (Le D\xeener de cons) (1999),Comedy
19990060,The Dinner Game (Le D\xeener de cons) (1999),Drama
19990061,The Red Violin (Le violon rouge) (1999),Art House & International
19990061,The Red Violin (Le violon rouge) (1999),Drama
19990061,The Red Violin (Le violon rouge) (1999),Mystery & Suspense
19990061,The Red Violin (Le violon rouge) (1999),Romance
19990062,The Best Man (1999),Comedy
19990062,The Best Man (1999),Drama
19990063,The Thomas Crown Affair (1999),Action & Adventure
19990063,The Thomas Crown Affair (1999),Romance
19990063,The Thomas Crown Affair (1999),Drama
19990063,The Thomas Crown Affair (1999),Mystery & Suspense
19990064,Dick (1999),Comedy
19990065,Sleepy Hollow (1999),Horror
19990065,Sleepy Hollow (1999),Mystery & Suspense
19990065,Sleepy Hollow (1999),Romance
19990066,Analyze This (1999),Comedy
19990067,Dogma (1999),Comedy
19990068,Stir of Echoes (1999),Horror
19990068,Stir of Echoes (1999),Mystery & Suspense
19990069,Stuart Little (1999),Action & Adventure
19990069,Stuart Little (1999),Comedy
19990069,Stuart Little (1999),Kids & Family
19990069,Stuart Little (1999),Science Fiction & Fantasy
19990070,Titus (1999),Drama
19990071,10 Things I Hate About You (1999),Comedy
19990072,William Shakespeare's 'A Midsummer Night's Dream' (1999),Comedy
19990072,William Shakespeare's 'A Midsummer Night's Dream' (1999),Drama
19990072,William Shakespeare's 'A Midsummer Night's Dream' (1999),Science Fiction & Fantasy
19990073,The End of the Affair (1999),Drama
19990073,The End of the Affair (1999),Romance
19990074,Man on the Moon (1999),Comedy
19990074,Man on the Moon (1999),Drama
19990075,A Map of the World (1999),Drama
19990076,Cradle Will Rock (1999),Drama
19990077,Arlington Road (1999),Drama
19990077,Arlington Road (1999),Mystery & Suspense
19990078,American Pie (1999),Comedy
19990079,Music of the Heart (1999),Drama
19990079,Music of the Heart (1999),Kids & Family
19990080,EDtv (1999),Comedy
19990081,Mystery Men (1999),Action & Adventure
19990081,Mystery Men (1999),Comedy
19990081,Mystery Men (1999),Science Fiction & Fantasy
19990082,Ride With the Devil (1999),Action & Adventure
19990082,Ride With the Devil (1999),Romance
19990082,Ride With the Devil (1999),Drama
19990083,Muppets From Space (1999),Comedy
19990083,Muppets From Space (1999),Science Fiction & Fantasy
19990083,Muppets From Space (1999),Kids & Family
19990084,Deep Blue Sea (1999),Action & Adventure
19990084,Deep Blue Sea (1999),Drama
19990084,Deep Blue Sea (1999),Horror
19990084,Deep Blue Sea (1999),Mystery & Suspense
19990084,Deep Blue Sea (1999),Science Fiction & Fantasy
19990085,The Mummy (1999),Action & Adventure
19990085,The Mummy (1999),Horror
19990085,The Mummy (1999),Mystery & Suspense
19990086,Star Wars: Episode I - The Phantom Menace (1999),Cult Movies
19990086,Star Wars: Episode I - The Phantom Menace (1999),Kids & Family
19990086,Star Wars: Episode I - The Phantom Menace (1999),Science Fiction & Fantasy
19990087,The Wood (1999),Comedy
19990087,The Wood (1999),Drama
19990088,Mumford (1999),Comedy
19990088,Mumford (1999),Drama
19990089,Blast From the Past (1999),Comedy
19990089,Blast From the Past (1999),Romance
19990090,Girl; Interrupted (1999),Drama
19990091,Cruel Intentions (1999),Drama
19990092,Never Been Kissed (1999),Comedy
19990093,The World Is Not Enough (1999),Action & Adventure
19990093,The World Is Not Enough (1999),Mystery & Suspense
19990094,Any Given Sunday (1999),Action & Adventure
19990094,Any Given Sunday (1999),Drama
19990095,Payback (1999),Action & Adventure
19990095,Payback (1999),Drama
19990095,Payback (1999),Mystery & Suspense
19990096,The Muse (1999),Comedy
19990096,The Muse (1999),Drama
19990097,Austin Powers: The Spy Who Shagged Me (1999),Comedy
19990097,Austin Powers: The Spy Who Shagged Me (1999),Romance
19990098,Angela's Ashes (1999),Art House & International
19990098,Angela's Ashes (1999),Drama
19990099,Summer of Sam (1999),Drama
19990099,Summer of Sam (1999),Mystery & Suspense
19990100,The Legend of 1900 (La leggenda del pianista sull'oceano) (1999),Art House & International
19990100,The Legend of 1900 (La leggenda del pianista sull'oceano) (1999),Drama
20000001,Chicken Run (2000),Action & Adventure
20000001,Chicken Run (2000),Animation
20000001,Chicken Run (2000),Comedy
20000001,Chicken Run (2000),Drama
20000001,Chicken Run (2000),Kids & Family
20000002,The Taste of Others (Le gou^t des autres) (2000),Art House & International
20000002,The Taste of Others (Le gou^t des autres) (2000),Comedy
20000002,The Taste of Others (Le gou^t des autres) (2000),Drama
20000003,Memento (2000),Drama
20000003,Memento (2000),Mystery & Suspense
20000004,Traffic (2000),Drama
20000005,The Life and Times of Hank Greenberg (2000),Documentary
20000005,The Life and Times of Hank Greenberg (2000),Special Interest
20000005,The Life and Times of Hank Greenberg (2000),Sports & Fitness
20000006,Yi Yi (2000),Art House & International
20000006,Yi Yi (2000),Drama
20000007,You Can Count On Me (2000),Drama
20000008,Best in Show (2000),Comedy
20000009,Croupier (2000),Drama
20000009,Croupier (2000),Mystery & Suspense
20000010,High Fidelity (2000),Comedy
20000010,High Fidelity (2000),Romance
20000010,High Fidelity (2000),Drama
20000011,Dark Days (2000),Documentary
20000011,Dark Days (2000),Special Interest
20000012,Not One Less (2000),Comedy
20000012,Not One Less (2000),Drama
20000013,The Filth and the Fury (2000),Documentary
20000013,The Filth and the Fury (2000),Musical & Performing Arts
20000014,Almost Famous (2000),Comedy
20000014,Almost Famous (2000),Drama
20000015,Cast Away (2000),Action & Adventure
20000015,Cast Away (2000),Drama
20000016,Panic (2000),Drama
20000017,The Widow of Saint-Pierre (The Widow of St. Pierre) (La veuve de Saint-Pierre) (2000),Art House & International
20000017,The Widow of Saint-Pierre (The Widow of St. Pierre) (La veuve de Saint-Pierre) (2000),Drama
20000018,Sexy Beast (2000),Comedy
20000018,Sexy Beast (2000),Drama
20000018,Sexy Beast (2000),Mystery & Suspense
20000019,Aime'e & Jaguar (2000),Art House & International
20000019,Aime'e & Jaguar (2000),Drama
20000019,Aime'e & Jaguar (2000),Romance
20000020,Exorcist: The Version Yove Never Seen (2000),Horror
20000021,Girlfight (2000),Drama
20000021,Girlfight (2000),Sports & Fitness
20000022,State and Main (2000),Comedy
20000023,The Emperor's New Groove (2000),Animation
20000023,The Emperor's New Groove (2000),Kids & Family
20000023,The Emperor's New Groove (2000),Science Fiction & Fantasy
20000024,Meet the Parents (2000),Comedy
20000025,Erin Brockovich (2000),Comedy
20000025,Erin Brockovich (2000),Drama
20000026,Billy Elliot (2000),Comedy
20000026,Billy Elliot (2000),Drama
20000026,Billy Elliot (2000),Musical & Performing Arts
20000027,Nico and Dani (Kre'mpack) (2000),Art House & International
20000027,Nico and Dani (Kre'mpack) (2000),Comedy
20000027,Nico and Dani (Kre'mpack) (2000),Drama
20000028,Battle Royale (2000),Action & Adventure
20000028,Battle Royale (2000),Art House & International
20000028,Battle Royale (2000),Drama
20000028,Battle Royale (2000),Mystery & Suspense
20000029,Nurse Betty (2000),Comedy
20000029,Nurse Betty (2000),Drama
20000030,X-Men (2000),Action & Adventure
20000030,X-Men (2000),Science Fiction & Fantasy
20000031,Thirteen Days (2000),Drama
20000032,Shadow of the Vampire (2000),Horror
20000032,Shadow of the Vampire (2000),Mystery & Suspense
20000032,Shadow of the Vampire (2000),Mystery & Suspense
20000033,Chunhyangdyun (2000),Art House & International
20000033,Chunhyangdyun (2000),Drama
20000034,Chuck & Buck (2000),Comedy
20000034,Chuck & Buck (2000),Drama
20000035,The Original Kings of Comedy (2000),Comedy
20000035,The Original Kings of Comedy (2000),Documentary
20000036,Wonder Boys (2000),Comedy
20000036,Wonder Boys (2000),Drama
20000037,Love and Basketball (2000),Drama
20000037,Love and Basketball (2000),Romance
20000038,George Washington (2000),Art House & International
20000038,George Washington (2000),Drama
20000039,Merci pour le chocolat (2000),Art House & International
20000039,Merci pour le chocolat (2000),Drama
20000039,Merci pour le chocolat (2000),Mystery & Suspense
20000040,The House of Mirth (2000),Drama
20000040,The House of Mirth (2000),Romance
20000041,Ghost Dog - The Way of the Samurai (2000),Action & Adventure
20000041,Ghost Dog - The Way of the Samurai (2000),Comedy
20000041,Ghost Dog - The Way of the Samurai (2000),Drama
20000042,Pollock (2000),Drama
20000043,Gladiator (2000),Action & Adventure
20000043,Gladiator (2000),Classics
20000043,Gladiator (2000),Drama
20000044,Lakeboat (2000),Art House & International
20000044,Lakeboat (2000),Comedy
20000044,Lakeboat (2000),Drama
20000045,Requiem for a Dream (2000),Drama
20000046,Shanghai Noon (2000),Action & Adventure
20000046,Shanghai Noon (2000),Comedy
20000046,Shanghai Noon (2000),Western
20000047,Fantasia 2000 (2000),Animation
20000047,Fantasia 2000 (2000),Kids & Family
20000047,Fantasia 2000 (2000),Musical & Performing Arts
20000047,Fantasia 2000 (2000),Science Fiction & Fantasy
20000048,The Vertical Ray of the Sun (Mua he chieu thang dung) (2000),Art House & International
20000048,The Vertical Ray of the Sun (Mua he chieu thang dung) (2000),Drama
20000049,O Brother; Where Art Thou? (2000),Comedy
20000049,O Brother; Where Art Thou? (2000),Drama
20000050,Space Cowboys (2000),Action & Adventure
20000050,Space Cowboys (2000),Comedy
20000050,Space Cowboys (2000),Drama
20000050,Space Cowboys (2000),Science Fiction & Fantasy
20000051,The Tao of Steve (2000),Art House & International
20000051,The Tao of Steve (2000),Drama
20000051,The Tao of Steve (2000),Comedy
20000051,The Tao of Steve (2000),Romance
20000052,The Contender (2000),Drama
20000052,The Contender (2000),Mystery & Suspense
20000053,Quills (2000),Drama
20000054,Keep the River on Your Right (2000),Documentary
20000054,Keep the River on Your Right (2000),Special Interest
20000055,The Virgin Suicides (2000),Drama
20000056,Finding Forrester (2000),Comedy
20000056,Finding Forrester (2000),Drama
20000057,Rugrats in Paris - The Movie (2000),Animation
20000057,Rugrats in Paris - The Movie (2000),Kids & Family
20000058,Remember the Titans (2000),Drama
20000059,Tigerland (2000),Action & Adventure
20000059,Tigerland (2000),Drama
20000060,Unbreakable (2000),Drama
20000060,Unbreakable (2000),Mystery & Suspense
20000060,Unbreakable (2000),Science Fiction & Fantasy
20000061,Sunshine (2000),Classics
20000061,Sunshine (2000),Drama
20000062,My Dog Skip (2000),Drama
20000062,My Dog Skip (2000),Kids & Family
20000063,The Big Kahuna (2000),Comedy
20000063,The Big Kahuna (2000),Drama
20000064,Code Unknown (Code inconnu: Re'cit incomplet de divers voyages) (2000),Art House & International
20000064,Code Unknown (Code inconnu: Re'cit incomplet de divers voyages) (2000),Drama
20000065,Frequency (2000),Action & Adventure
20000065,Frequency (2000),Drama
20000065,Frequency (2000),Mystery & Suspense
20000065,Frequency (2000),Science Fiction & Fantasy
20000066,American Psycho (2000),Comedy
20000066,American Psycho (2000),Drama
20000066,American Psycho (2000),Horror
20000066,American Psycho (2000),Mystery & Suspense
20000067,Charlie's Angels (2000),Action & Adventure
20000067,Charlie's Angels (2000),Comedy
20000068,Dancer in the Dark (2000),Drama
20000068,Dancer in the Dark (2000),Musical & Performing Arts
20000069,Keeping the Faith (2000),Comedy
20000069,Keeping the Faith (2000),Romance
20000070,Gangster No. 1 (2000),Action & Adventure
20000070,Gangster No. 1 (2000),Art House & International
20000070,Gangster No. 1 (2000),Drama
